EventID,MatchID,PlayerID,TeamCode,EventType,Minute,Detail,xG
3680,264,3102,POR,Substitution,83,Sub On,0.0
3681,264,3095,POR,Substitution,52,Sub On,0.0
3682,264,3103,POR,Substitution,89,Sub On,0.0
3683,264,3085,POR,Substitution,89,Sub On,0.0
3684,265,3058,ENG,Goal,57,Open Play,0.55
3685,265,3053,ENG,Goal,77,Open Play,0.11
3686,265,3115,NED,Goal,57,Open Play,0.45
3687,265,3126,NED,YellowCard,55,Foul,0.0
3688,265,3037,ENG,YellowCard,10,Foul,0.0
3689,265,3044,ENG,Substitution,68,Sub On,0.0
3690,265,3055,ENG,Substitution,67,Sub On,0.0
3691,265,3042,ENG,Substitution,79,Sub On,0.0
3692,265,3127,NED,Substitution,79,Sub On,0.0
3693,265,3114,NED,Substitution,70,Sub On,0.0
3694,265,3123,NED,Substitution,86,Sub On,0.0
3695,265,3117,NED,Substitution,68,Sub On,0.0
3696,266,3079,GER,Goal,69,Open Play,0.89
3697,266,3083,POR,Goal,52,Open Play,0.66
3698,266,3097,POR,Goal,33,Open Play,0.24
3699,266,3069,GER,YellowCard,62,Foul,0.0
3700,266,3071,GER,YellowCard,83,Foul,0.0
3701,266,3061,GER,Substitution,57,Sub On,0.0
3702,266,3079,GER,Substitution,89,Sub On,0.0
3703,266,3077,GER,Substitution,78,Sub On,0.0
3704,266,3089,POR,Substitution,68,Sub On,0.0
3705,266,3091,POR,Substitution,52,Sub On,0.0
3706,266,3102,POR,Substitution,53,Sub On,0.0
3707,266,3088,POR,Substitution,48,Sub On,0.0
3708,266,3084,POR,Substitution,78,Sub On,0.0
3709,267,3076,GER,Goal,41,Open Play,0.59
3710,267,3107,NED,Goal,68,Penalty,0.2
3711,267,3113,NED,Goal,29,Penalty,0.28
3712,267,3114,NED,YellowCard,28,Foul,0.0
3713,267,3115,NED,YellowCard,86,Foul,0.0
3714,267,3062,GER,YellowCard,73,Foul,0.0
3715,267,3064,GER,YellowCard,78,Foul,0.0
3716,267,3068,GER,Substitution,50,Sub On,0.0
3717,267,3073,GER,Substitution,49,Sub On,0.0
3718,267,3061,GER,Substitution,56,Sub On,0.0
3719,267,3074,GER,Substitution,82,Sub On,0.0
3720,267,3064,GER,Substitution,51,Sub On,0.0
3721,267,3122,NED,Substitution,53,Sub On,0.0
3722,267,3107,NED,Substitution,54,Sub On,0.0
3723,267,3107,NED,Substitution,53,Sub On,0.0
3724,267,3106,NED,Substitution,46,Sub On,0.0
3725,268,3105,POR,Goal,76,Open Play,0.24
3726,268,3090,POR,Goal,84,Open Play,0.29
3727,268,3095,POR,Goal,14,Penalty,0.24
3728,268,3093,POR,YellowCard,13,Foul,0.0
3729,268,3123,NED,YellowCard,74,Foul,0.0
3730,268,3099,POR,YellowCard,29,Foul,0.0
3731,268,3091,POR,Substitution,71,Sub On,0.0
3732,268,3085,POR,Substitution,46,Sub On,0.0
3733,268,3088,POR,Substitution,48,Sub On,0.0
3734,268,3097,POR,Substitution,63,Sub On,0.0
3735,268,3100,POR,Substitution,89,Sub On,0.0
3736,268,3114,NED,Substitution,53,Sub On,0.0
3737,268,3114,NED,Substitution,59,Sub On,0.0
3738,268,3117,NED,Substitution,60,Sub On,0.0
3739,268,3115,NED,Substitution,50,Sub On,0.0
3740,269,3145,ITA,Goal,45,Open Play,0.47
3741,269,3170,BEL,YellowCard,47,Foul,0.0
3742,269,3171,BEL,YellowCard,13,Foul,0.0
3743,269,3172,BEL,YellowCard,14,Foul,0.0
3744,269,3151,ITA,YellowCard,52,Foul,0.0
3745,269,3158,BEL,YellowCard,89,Foul,0.0
3746,269,3145,ITA,YellowCard,15,Foul,0.0
3747,269,3140,ITA,Substitution,48,Sub On,0.0
3748,269,3132,ITA,Substitution,63,Sub On,0.0
3749,269,3146,ITA,Substitution,78,Sub On,0.0
3750,269,3160,BEL,Substitution,47,Sub On,0.0
3751,269,3156,BEL,Substitution,82,Sub On,0.0
3752,269,3165,BEL,Substitution,88,Sub On,0.0
3753,270,3138,ITA,Goal,30,Open Play,0.17
3754,270,3150,ITA,YellowCard,2,Foul,0.0
3755,270,3143,ITA,YellowCard,15,Foul,0.0
3756,270,3146,ITA,Substitution,84,Sub On,0.0
3757,270,3149,ITA,Substitution,75,Sub On,0.0
3758,270,3141,ITA,Substitution,50,Sub On,0.0
3759,270,3147,ITA,Substitution,52,Sub On,0.0
3760,270,3151,ITA,Substitution,65,Sub On,0.0
3761,270,3197,URU,Substitution,89,Sub On,0.0
3762,270,3185,URU,Substitution,53,Sub On,0.0
3763,270,3179,URU,Substitution,80,Sub On,0.0
3764,271,3211,CRO,Goal,11,Open Play,0.53
3765,271,3216,CRO,Goal,54,Open Play,0.1
3766,271,3214,CRO,YellowCard,34,Foul,0.0
3767,271,3214,CRO,YellowCard,53,Foul,0.0
3768,271,3213,CRO,YellowCard,40,Foul,0.0
3769,271,3204,CRO,YellowCard,7,Foul,0.0
3770,271,3206,CRO,YellowCard,38,Foul,0.0
3771,271,3139,ITA,Substitution,51,Sub On,0.0
3772,271,3151,ITA,Substitution,84,Sub On,0.0
3773,271,3143,ITA,Substitution,68,Sub On,0.0
3774,271,3206,CRO,Substitution,50,Sub On,0.0
3775,271,3214,CRO,Substitution,80,Sub On,0.0
3776,271,3218,CRO,Substitution,48,Sub On,0.0
3777,272,3161,BEL,YellowCard,24,Foul,0.0
3778,272,3178,URU,YellowCard,75,Foul,0.0
3779,272,3174,BEL,YellowCard,6,Foul,0.0
3780,272,3185,URU,YellowCard,62,Foul,0.0
3781,272,3166,BEL,YellowCard,54,Foul,0.0
3782,272,3167,BEL,Substitution,59,Sub On,0.0
3783,272,3152,BEL,Substitution,67,Sub On,0.0
3784,272,3165,BEL,Substitution,61,Sub On,0.0
3785,272,3161,BEL,Substitution,58,Sub On,0.0
3786,272,3178,URU,Substitution,49,Sub On,0.0
3787,272,3177,URU,Substitution,60,Sub On,0.0
3788,272,3194,URU,Substitution,79,Sub On,0.0
3789,272,3189,URU,Substitution,80,Sub On,0.0
3790,273,3170,BEL,Goal,49,Open Play,0.88
3791,273,3201,CRO,YellowCard,14,Foul,0.0
3792,273,3174,BEL,YellowCard,68,Foul,0.0
3793,273,3162,BEL,Substitution,59,Sub On,0.0
3794,273,3152,BEL,Substitution,47,Sub On,0.0
3795,273,3160,BEL,Substitution,60,Sub On,0.0
3796,273,3156,BEL,Substitution,72,Sub On,0.0
3797,273,3171,BEL,Substitution,55,Sub On,0.0
3798,273,3216,CRO,Substitution,49,Sub On,0.0
3799,273,3200,CRO,Substitution,67,Sub On,0.0
3800,273,3216,CRO,Substitution,58,Sub On,0.0
3801,274,3211,CRO,Goal,42,Open Play,0.58
3802,274,3211,CRO,Goal,50,Open Play,0.59
3803,274,3219,CRO,YellowCard,40,Foul,0.0
3804,274,3215,CRO,YellowCard,33,Foul,0.0
3805,274,3178,URU,YellowCard,60,Foul,0.0
3806,274,3214,CRO,YellowCard,93,Foul,0.0
3807,274,3206,CRO,YellowCard,21,Foul,0.0
3808,274,3187,URU,YellowCard,62,Foul,0.0
3809,274,3178,URU,Substitution,49,Sub On,0.0
3810,274,3197,URU,Substitution,53,Sub On,0.0
3811,274,3193,URU,Substitution,80,Sub On,0.0
3812,274,3195,URU,Substitution,87,Sub On,0.0
3813,274,3216,CRO,Substitution,71,Sub On,0.0
3814,274,3203,CRO,Substitution,53,Sub On,0.0
3815,274,3200,CRO,Substitution,54,Sub On,0.0
3816,275,3221,COL,YellowCard,35,Foul,0.0
3817,275,3257,MEX,YellowCard,2,Foul,0.0
3818,275,3241,COL,YellowCard,81,Foul,0.0
3819,275,3237,COL,YellowCard,58,Foul,0.0
3820,275,3222,COL,YellowCard,33,Foul,0.0
3821,275,3261,MEX,YellowCard,77,Foul,0.0
3822,275,3230,COL,Substitution,80,Sub On,0.0
3823,275,3225,COL,Substitution,77,Sub On,0.0
3824,275,3228,COL,Substitution,47,Sub On,0.0
3825,275,3232,COL,Substitution,89,Sub On,0.0
3826,275,3240,COL,Substitution,88,Sub On,0.0
3827,275,3256,MEX,Substitution,69,Sub On,0.0
3828,275,3246,MEX,Substitution,47,Sub On,0.0
3829,275,3252,MEX,Substitution,62,Sub On,0.0
3830,275,3252,MEX,Substitution,56,Sub On,0.0
3831,276,3230,COL,YellowCard,1,Foul,0.0
3832,276,3243,COL,YellowCard,93,Foul,0.0
3833,276,3269,USA,YellowCard,31,Foul,0.0
3834,276,3277,USA,YellowCard,76,Foul,0.0
3835,276,3239,COL,Substitution,88,Sub On,0.0
3836,276,3228,COL,Substitution,55,Sub On,0.0
3837,276,3241,COL,Substitution,46,Sub On,0.0
3838,276,3288,USA,Substitution,52,Sub On,0.0
3839,276,3281,USA,Substitution,51,Sub On,0.0
3840,276,3277,USA,Substitution,54,Sub On,0.0
3841,277,3233,COL,Goal,38,Open Play,0.6
3842,277,3242,COL,Goal,11,Open Play,0.17
3843,277,3242,COL,Goal,84,Open Play,0.73
3844,277,3238,COL,Goal,90,Open Play,0.63
3845,277,3233,COL,Goal,86,Open Play,0.52
3846,277,3311,JPN,Goal,49,Penalty,0.07
3847,277,3229,COL,YellowCard,64,Foul,0.0
3848,277,3234,COL,YellowCard,92,Foul,0.0
3849,277,3232,COL,Substitution,48,Sub On,0.0
3850,277,3221,COL,Substitution,53,Sub On,0.0
3851,277,3234,COL,Substitution,84,Sub On,0.0
3852,277,3303,JPN,Substitution,55,Sub On,0.0
3853,277,3307,JPN,Substitution,86,Sub On,0.0
3854,277,3296,JPN,Substitution,87,Sub On,0.0
3855,277,3291,JPN,Substitution,65,Sub On,0.0
3856,277,3291,JPN,Substitution,74,Sub On,0.0
3857,278,3263,MEX,Goal,87,Open Play,0.16
3858,278,3288,USA,Goal,29,Open Play,0.48
3859,278,3247,MEX,YellowCard,32,Foul,0.0
3860,278,3287,USA,YellowCard,67,Foul,0.0
3861,278,3287,USA,YellowCard,88,Foul,0.0
3862,278,3269,USA,YellowCard,31,Foul,0.0
3863,278,3258,MEX,YellowCard,55,Foul,0.0
3864,278,3252,MEX,Substitution,87,Sub On,0.0
3865,278,3250,MEX,Substitution,48,Sub On,0.0
3866,278,3245,MEX,Substitution,75,Sub On,0.0
3867,278,3256,MEX,Substitution,74,Sub On,0.0
3868,278,3279,USA,Substitution,69,Sub On,0.0
3869,278,3288,USA,Substitution,79,Sub On,0.0
3870,278,3287,USA,Substitution,70,Sub On,0.0
3871,279,3260,MEX,Goal,55,Open Play,0.69
3872,279,3248,MEX,YellowCard,80,Foul,0.0
3873,279,3244,MEX,YellowCard,82,Foul,0.0
3874,279,3265,MEX,Substitution,73,Sub On,0.0
3875,279,3245,MEX,Substitution,77,Sub On,0.0
3876,279,3261,MEX,Substitution,50,Sub On,0.0
3877,279,3301,JPN,Substitution,57,Sub On,0.0
3878,279,3300,JPN,Substitution,46,Sub On,0.0
3879,279,3309,JPN,Substitution,80,Sub On,0.0
3880,279,3309,JPN,Substitution,75,Sub On,0.0
3881,279,3298,JPN,Substitution,60,Sub On,0.0
3882,280,3269,USA,Goal,62,Open Play,0.81
3883,280,3284,USA,Goal,52,Open Play,0.52
3884,280,3288,USA,Goal,36,Open Play,0.55
3885,280,3303,JPN,Goal,66,Open Play,0.07
3886,280,3292,JPN,Goal,85,Open Play,0.1
3887,280,3291,JPN,Goal,75,Open Play,0.12
3888,280,3309,JPN,Goal,35,Open Play,0.43
3889,280,3297,JPN,YellowCard,58,Foul,0.0
3890,280,3303,JPN,YellowCard,94,Foul,0.0
3891,280,3300,JPN,YellowCard,67,Foul,0.0
3892,280,3275,USA,YellowCard,6,Foul,0.0
3893,280,3305,JPN,YellowCard,47,Foul,0.0
3894,280,3294,JPN,YellowCard,55,Foul,0.0
3895,280,3280,USA,Substitution,57,Sub On,0.0
3896,280,3273,USA,Substitution,66,Sub On,0.0
3897,280,3280,USA,Substitution,75,Sub On,0.0
3898,280,3277,USA,Substitution,77,Sub On,0.0
3899,280,3312,JPN,Substitution,60,Sub On,0.0
3900,280,3306,JPN,Substitution,80,Sub On,0.0
3901,280,3307,JPN,Substitution,56,Sub On,0.0
3902,281,3339,SEN,Goal,82,Open Play,0.5
3903,281,3356,SEN,Goal,14,Open Play,0.75
3904,281,3355,SEN,YellowCard,49,Foul,0.0
3905,281,3333,KOR,YellowCard,62,Foul,0.0
3906,281,3352,SEN,YellowCard,15,Foul,0.0
3907,281,3318,KOR,Substitution,78,Sub On,0.0
3908,281,3324,KOR,Substitution,77,Sub On,0.0
3909,281,3322,KOR,Substitution,76,Sub On,0.0
3910,281,3318,KOR,Substitution,86,Sub On,0.0
3911,281,3327,KOR,Substitution,73,Sub On,0.0
3912,281,3355,SEN,Substitution,68,Sub On,0.0
3913,281,3350,SEN,Substitution,78,Sub On,0.0
3914,281,3351,SEN,Substitution,72,Sub On,0.0
3915,281,3340,SEN,Substitution,59,Sub On,0.0
3916,281,3344,SEN,Substitution,57,Sub On,0.0
3917,282,3328,KOR,Goal,60,Open Play,0.46
3918,282,3325,KOR,YellowCard,76,Foul,0.0
3919,282,3378,MAR,YellowCard,14,Foul,0.0
3920,282,3364,MAR,YellowCard,72,Foul,0.0
3921,282,3318,KOR,YellowCard,52,Foul,0.0
3922,282,3368,MAR,YellowCard,94,Foul,0.0
3923,282,3322,KOR,YellowCard,12,Foul,0.0
3924,282,3322,KOR,Substitution,54,Sub On,0.0
3925,282,3328,KOR,Substitution,48,Sub On,0.0
3926,282,3332,KOR,Substitution,81,Sub On,0.0
3927,282,3374,MAR,Substitution,49,Sub On,0.0
3928,282,3379,MAR,Substitution,54,Sub On,0.0
3929,282,3375,MAR,Substitution,84,Sub On,0.0
3930,282,3367,MAR,Substitution,67,Sub On,0.0
3931,282,3367,MAR,Substitution,77,Sub On,0.0
3932,283,3328,KOR,Goal,71,Open Play,0.07
3933,283,3324,KOR,YellowCard,46,Foul,0.0
3934,283,3399,IRN,YellowCard,14,Foul,0.0
3935,283,3315,KOR,YellowCard,18,Foul,0.0
3936,283,3395,IRN,YellowCard,74,Foul,0.0
3937,283,3389,IRN,YellowCard,85,Foul,0.0
3938,283,3324,KOR,Substitution,81,Sub On,0.0
3939,283,3322,KOR,Substitution,76,Sub On,0.0
3940,283,3318,KOR,Substitution,61,Sub On,0.0
3941,283,3313,KOR,Substitution,80,Sub On,0.0
3942,283,3394,IRN,Substitution,48,Sub On,0.0
3943,283,3399,IRN,Substitution,85,Sub On,0.0
3944,283,3394,IRN,Substitution,65,Sub On,0.0
3945,283,3399,IRN,Substitution,66,Sub On,0.0
3946,283,3392,IRN,Substitution,52,Sub On,0.0
3947,284,3337,SEN,Goal,12,Open Play,0.22
3948,284,3366,MAR,Goal,64,Open Play,0.22
3949,284,3369,MAR,YellowCard,87,Foul,0.0
3950,284,3348,SEN,YellowCard,72,Foul,0.0
3951,284,3362,MAR,YellowCard,4,Foul,0.0
3952,284,3347,SEN,YellowCard,72,Foul,0.0
3953,284,3350,SEN,YellowCard,33,Foul,0.0
3954,284,3338,SEN,Substitution,54,Sub On,0.0
3955,284,3349,SEN,Substitution,69,Sub On,0.0
3956,284,3352,SEN,Substitution,80,Sub On,0.0
3957,284,3365,MAR,Substitution,64,Sub On,0.0
3958,284,3363,MAR,Substitution,73,Sub On,0.0
3959,284,3375,MAR,Substitution,58,Sub On,0.0
3960,285,3349,SEN,Goal,16,Open Play,0.31
3961,285,3339,SEN,Goal,5,Open Play,0.4
3962,285,3382,IRN,Goal,25,Open Play,0.84
3963,285,3343,SEN,YellowCard,36,Foul,0.0
3964,285,3399,IRN,YellowCard,19,Foul,0.0
3965,285,3393,IRN,YellowCard,74,Foul,0.0
3966,285,3386,IRN,YellowCard,52,Foul,0.0
3967,285,3383,IRN,YellowCard,59,Foul,0.0
3968,285,3343,SEN,Substitution,62,Sub On,0.0
3969,285,3358,SEN,Substitution,62,Sub On,0.0
3970,285,3338,SEN,Substitution,87,Sub On,0.0
3971,285,3384,IRN,Substitution,85,Sub On,0.0
3972,285,3386,IRN,Substitution,74,Sub On,0.0
3973,285,3384,IRN,Substitution,67,Sub On,0.0
3974,285,3399,IRN,Substitution,62,Sub On,0.0
3975,285,3396,IRN,Substitution,62,Sub On,0.0
3976,286,3374,MAR,Goal,69,Open Play,0.66
3977,286,3367,MAR,Goal,23,Open Play,0.37
3978,286,3366,MAR,Goal,50,Open Play,0.52
3979,286,3385,IRN,Goal,47,Open Play,0.66
3980,286,3402,IRN,Goal,73,Open Play,0.57
3981,286,3400,IRN,YellowCard,53,Foul,0.0
3982,286,3377,MAR,YellowCard,90,Foul,0.0
3983,286,3401,IRN,YellowCard,67,Foul,0.0
3984,286,3393,IRN,YellowCard,66,Foul,0.0
3985,286,3370,MAR,YellowCard,61,Foul,0.0
3986,286,3368,MAR,Substitution,62,Sub On,0.0
3987,286,3375,MAR,Substitution,82,Sub On,0.0
3988,286,3360,MAR,Substitution,87,Sub On,0.0
3989,286,3370,MAR,Substitution,59,Sub On,0.0
3990,286,3378,MAR,Substitution,83,Sub On,0.0
3991,286,3396,IRN,Substitution,68,Sub On,0.0
3992,286,3392,IRN,Substitution,84,Sub On,0.0
3993,286,3402,IRN,Substitution,87,Sub On,0.0
3994,287,3437,CAN,Goal,3,Open Play,0.19
3995,287,3419,AUS,YellowCard,10,Foul,0.0
3996,287,3438,CAN,YellowCard,41,Foul,0.0
3997,287,3424,AUS,Substitution,86,Sub On,0.0
3998,287,3414,AUS,Substitution,64,Sub On,0.0
3999,287,3415,AUS,Substitution,46,Sub On,0.0
4000,287,3437,CAN,Substitution,79,Sub On,0.0
4001,287,3442,CAN,Substitution,49,Sub On,0.0
4002,287,3438,CAN,Substitution,64,Sub On,0.0
4003,287,3446,CAN,Substitution,84,Sub On,0.0
4004,288,3424,AUS,Goal,42,Open Play,0.9
4005,288,3418,AUS,Goal,68,Open Play,0.41
4006,288,3418,AUS,Goal,32,Penalty,0.51
4007,288,3472,ECU,Goal,59,Open Play,0.06
4008,288,3454,ECU,Goal,46,Open Play,0.29
4009,288,3412,AUS,YellowCard,50,Foul,0.0
4010,288,3410,AUS,YellowCard,42,Foul,0.0
4011,288,3409,AUS,YellowCard,21,Foul,0.0
4012,288,3415,AUS,Substitution,76,Sub On,0.0
4013,288,3405,AUS,Substitution,52,Sub On,0.0
4014,288,3405,AUS,Substitution,69,Sub On,0.0
4015,288,3406,AUS,Substitution,72,Sub On,0.0
4016,288,3423,AUS,Substitution,88,Sub On,0.0
4017,288,3472,ECU,Substitution,77,Sub On,0.0
4018,288,3466,ECU,Substitution,74,Sub On,0.0
4019,288,3454,ECU,Substitution,82,Sub On,0.0
4020,288,3458,ECU,Substitution,56,Sub On,0.0
4021,289,3494,PER,Goal,33,Open Play,0.47
4022,289,3480,PER,Goal,21,Open Play,0.44
4023,289,3489,PER,Goal,91,Penalty,0.72
4024,289,3420,AUS,YellowCard,86,Foul,0.0
4025,289,3477,PER,YellowCard,91,Foul,0.0
4026,289,3421,AUS,YellowCard,1,Foul,0.0
4027,289,3493,PER,YellowCard,5,Foul,0.0
4028,289,3414,AUS,Substitution,78,Sub On,0.0
4029,289,3421,AUS,Substitution,85,Sub On,0.0
4030,289,3414,AUS,Substitution,46,Sub On,0.0
4031,289,3486,PER,Substitution,72,Sub On,0.0
4032,289,3474,PER,Substitution,53,Sub On,0.0
4033,289,3491,PER,Substitution,48,Sub On,0.0
4034,290,3437,CAN,Goal,9,Open Play,0.59
4035,290,3438,CAN,Goal,28,Open Play,0.82
4036,290,3450,CAN,Goal,54,Open Play,0.67
4037,290,3460,ECU,Goal,91,Open Play,0.88
4038,290,3432,CAN,YellowCard,69,Foul,0.0
4039,290,3454,ECU,YellowCard,66,Foul,0.0
4040,290,3450,CAN,YellowCard,4,Foul,0.0
4041,290,3447,CAN,YellowCard,59,Foul,0.0
4042,290,3442,CAN,YellowCard,47,Foul,0.0
4043,290,3433,CAN,Substitution,46,Sub On,0.0
4044,290,3448,CAN,Substitution,55,Sub On,0.0
4045,290,3450,CAN,Substitution,54,Sub On,0.0
4046,290,3437,CAN,Substitution,60,Sub On,0.0
4047,290,3439,CAN,Substitution,56,Sub On,0.0
4048,290,3451,ECU,Substitution,61,Sub On,0.0
4049,290,3467,ECU,Substitution,63,Sub On,0.0
4050,290,3463,ECU,Substitution,80,Sub On,0.0
4051,290,3462,ECU,Substitution,77,Sub On,0.0
4052,290,3458,ECU,Substitution,80,Sub On,0.0
4053,291,3433,CAN,Goal,61,Open Play,0.89
4054,291,3438,CAN,Goal,59,Open Play,0.44
4055,291,3434,CAN,Goal,80,Open Play,0.66
4056,291,3494,PER,Goal,64,Open Play,0.58
4057,291,3491,PER,Goal,75,Open Play,0.22
4058,291,3485,PER,Goal,59,Open Play,0.78
4059,291,3491,PER,YellowCard,85,Foul,0.0
4060,291,3440,CAN,YellowCard,39,Foul,0.0
4061,291,3483,PER,YellowCard,69,Foul,0.0
4062,291,3483,PER,YellowCard,74,Foul,0.0
4063,291,3438,CAN,Substitution,46,Sub On,0.0
4064,291,3447,CAN,Substitution,52,Sub On,0.0
4065,291,3447,CAN,Substitution,72,Sub On,0.0
4066,291,3495,PER,Substitution,82,Sub On,0.0
4067,291,3495,PER,Substitution,48,Sub On,0.0
4068,291,3488,PER,Substitution,66,Sub On,0.0
4069,291,3484,PER,Substitution,63,Sub On,0.0
4070,292,3494,PER,Goal,93,Open Play,0.54
4071,292,3467,ECU,YellowCard,9,Foul,0.0
4072,292,3464,ECU,YellowCard,17,Foul,0.0
4073,292,3457,ECU,Substitution,73,Sub On,0.0
4074,292,3455,ECU,Substitution,63,Sub On,0.0
4075,292,3456,ECU,Substitution,86,Sub On,0.0
4076,292,3455,ECU,Substitution,73,Sub On,0.0
4077,292,3471,ECU,Substitution,78,Sub On,0.0
4078,292,3482,PER,Substitution,54,Sub On,0.0
4079,292,3481,PER,Substitution,56,Sub On,0.0
4080,292,3494,PER,Substitution,61,Sub On,0.0
4081,292,3489,PER,Substitution,47,Sub On,0.0
4082,292,3485,PER,Substitution,51,Sub On,0.0
4083,293,3515,CHI,Goal,32,Open Play,0.2
4084,293,3519,CHI,Goal,27,Open Play,0.75
4085,293,3499,CHI,Goal,69,Penalty,0.71
4086,293,3518,CHI,Goal,58,Open Play,0.25
4087,293,3510,CHI,Goal,59,Penalty,0.9
4088,293,3529,PAR,Goal,85,Open Play,0.4
4089,293,3524,PAR,YellowCard,65,Foul,0.0
4090,293,3507,CHI,YellowCard,37,Foul,0.0
4091,293,3517,CHI,YellowCard,56,Foul,0.0
4092,293,3505,CHI,Substitution,71,Sub On,0.0
4093,293,3501,CHI,Substitution,75,Sub On,0.0
4094,293,3507,CHI,Substitution,62,Sub On,0.0
4095,293,3533,PAR,Substitution,76,Sub On,0.0
4096,293,3541,PAR,Substitution,47,Sub On,0.0
4097,293,3531,PAR,Substitution,88,Sub On,0.0
4098,293,3533,PAR,Substitution,64,Sub On,0.0
4099,294,3499,CHI,Goal,40,Open Play,0.86
4100,294,3502,CHI,Goal,56,Penalty,0.76
4101,294,3543,GHA,Goal,50,Open Play,0.13
4102,294,3560,GHA,YellowCard,21,Foul,0.0
4103,294,3560,GHA,YellowCard,46,Foul,0.0
4104,294,3546,GHA,YellowCard,75,Foul,0.0
4105,294,3503,CHI,Substitution,84,Sub On,0.0
4106,294,3517,CHI,Substitution,75,Sub On,0.0
4107,294,3517,CHI,Substitution,68,Sub On,0.0
4108,294,3498,CHI,Substitution,72,Sub On,0.0
4109,294,3548,GHA,Substitution,57,Sub On,0.0
4110,294,3550,GHA,Substitution,55,Sub On,0.0
4111,294,3561,GHA,Substitution,51,Sub On,0.0
4112,294,3562,GHA,Substitution,48,Sub On,0.0
4113,295,3507,CHI,Goal,59,Open Play,0.56
4114,295,3577,CMR,Goal,10,Open Play,0.09
4115,295,3567,CMR,Goal,37,Penalty,0.45
4116,295,3499,CHI,YellowCard,38,Foul,0.0
4117,295,3511,CHI,YellowCard,68,Foul,0.0
4118,295,3576,CMR,YellowCard,7,Foul,0.0
4119,295,3506,CHI,YellowCard,41,Foul,0.0
4120,295,3512,CHI,YellowCard,9,Foul,0.0
4121,295,3572,CMR,YellowCard,78,Foul,0.0
4122,295,3508,CHI,Substitution,50,Sub On,0.0
4123,295,3513,CHI,Substitution,84,Sub On,0.0
4124,295,3500,CHI,Substitution,80,Sub On,0.0
4125,295,3507,CHI,Substitution,68,Sub On,0.0
4126,295,3518,CHI,Substitution,87,Sub On,0.0
4127,295,3581,CMR,Substitution,86,Sub On,0.0
4128,295,3566,CMR,Substitution,67,Sub On,0.0
4129,295,3585,CMR,Substitution,59,Sub On,0.0
4130,295,3582,CMR,Substitution,72,Sub On,0.0
4131,295,3570,CMR,Substitution,49,Sub On,0.0
4132,296,3529,PAR,Goal,26,Open Play,0.14
4133,296,3539,PAR,Goal,36,Open Play,0.43
4134,296,3549,GHA,YellowCard,19,Foul,0.0
4135,296,3536,PAR,YellowCard,22,Foul,0.0
4136,296,3557,GHA,YellowCard,9,Foul,0.0
4137,296,3556,GHA,YellowCard,33,Foul,0.0
4138,296,3541,PAR,Substitution,62,Sub On,0.0
4139,296,3529,PAR,Substitution,67,Sub On,0.0
4140,296,3533,PAR,Substitution,72,Sub On,0.0
4141,296,3560,GHA,Substitution,52,Sub On,0.0
4142,296,3545,GHA,Substitution,78,Sub On,0.0
4143,296,3560,GHA,Substitution,87,Sub On,0.0
4144,296,3565,GHA,Substitution,80,Sub On,0.0
4145,296,3546,GHA,Substitution,67,Sub On,0.0
4146,297,3537,PAR,Goal,2,Open Play,0.38
4147,297,3529,PAR,Goal,15,Penalty,0.74
4148,297,3521,PAR,Goal,46,Open Play,0.66
4149,297,3578,CMR,Goal,40,Open Play,0.48
4150,297,3567,CMR,Goal,78,Open Play,0.36
4151,297,3571,CMR,YellowCard,73,Foul,0.0
4152,297,3522,PAR,YellowCard,30,Foul,0.0
4153,297,3520,PAR,YellowCard,54,Foul,0.0
4154,297,3528,PAR,YellowCard,91,Foul,0.0
4155,297,3522,PAR,Substitution,55,Sub On,0.0
4156,297,3536,PAR,Substitution,49,Sub On,0.0
4157,297,3528,PAR,Substitution,65,Sub On,0.0
4158,297,3541,PAR,Substitution,59,Sub On,0.0
4159,297,3579,CMR,Substitution,83,Sub On,0.0
4160,297,3569,CMR,Substitution,81,Sub On,0.0
4161,297,3581,CMR,Substitution,63,Sub On,0.0
4162,297,3584,CMR,Substitution,89,Sub On,0.0
4163,298,3561,GHA,Goal,90,Penalty,0.16
4164,298,3561,GHA,Goal,65,Open Play,0.35
4165,298,3578,CMR,Goal,48,Penalty,0.3
4166,298,3559,GHA,YellowCard,40,Foul,0.0
4167,298,3562,GHA,YellowCard,59,Foul,0.0
4168,298,3553,GHA,Substitution,79,Sub On,0.0
4169,298,3549,GHA,Substitution,65,Sub On,0.0
4170,298,3560,GHA,Substitution,68,Sub On,0.0
4171,298,3561,GHA,Substitution,70,Sub On,0.0
4172,298,3549,GHA,Substitution,63,Sub On,0.0
4173,298,3574,CMR,Substitution,85,Sub On,0.0
4174,298,3577,CMR,Substitution,51,Sub On,0.0
4175,298,3581,CMR,Substitution,67,Sub On,0.0
4176,298,3580,CMR,Substitution,62,Sub On,0.0
4177,298,3584,CMR,Substitution,81,Sub On,0.0
4178,299,3626,EGY,Goal,76,Open Play,0.43
4179,299,3616,EGY,YellowCard,83,Foul,0.0
4180,299,3589,TUN,YellowCard,14,Foul,0.0
4181,299,3591,TUN,YellowCard,67,Foul,0.0
4182,299,3597,TUN,Substitution,84,Sub On,0.0
4183,299,3589,TUN,Substitution,72,Sub On,0.0
4184,299,3596,TUN,Substitution,89,Sub On,0.0
4185,299,3624,EGY,Substitution,53,Sub On,0.0
